url,pgn,time_control,start_time,end_time,rated,accuracies.white,accuracies.black,tcn,uuid,initial_setup,fen,time_class,rules,drv_type,drv_format,drv_base_time,drv_increment_time,drv_correspondence_time,white.rating,white.result,white.@id,white.username,white.uuid,black.rating,black.result,black.@id,black.username,black.uuid,eco,tournament,match,pgn_event,pgn_site,pgn_date,pgn_round,pgn_white,pgn_black,pgn_result,pgn_eco_code,pgn_eco_url,pgn_time_control,pgn_termination,pgn_start_time,pgn_end_date,pgn_end_time,pgn_link,pgn_opening,pgn_variation,pgn_current_position,pgn_timezone,pgn_utc_date,pgn_utc_time,pgn_white_elo,pgn_black_elo,pgn_setup,pgn_fen,pgn_moves,drv_end,drv_end_iso,drv_start,drv_end_date,drv_end_time,drv_start_date,drv_start_time,drv_duration,drv_white_outcome,drv_white_score,drv_black_outcome,drv_black_score,drv_end_reason,drv_my_username,drv_my_uuid,drv_my_rating,drv_my_result,drv_my_at_id,drv_my_outcome,drv_my_score,drv_opp_username,drv_opp_uuid,drv_opp_rating,drv_opp_result,drv_opp_at_id,drv_opp_outcome,drv_opp_score,drv_my_color,drv_opp_color,drv_result_category_white,drv_is_variant,drv_winner,drv_moves_count
https://www.chess.com/game/live/140409671150,"[Event ""Live Chess""]\n[Site ""Chess.com""]\n[Date ""2025.07.06""]\n[Round ""-""]\n[White ""santoriana""]\n[Black ""ians141""]\n[Result ""0-1""]\n[CurrentPosition ""6K1/8/7q/8/6k1/8/8/8 w - - 0 68""]\n[Timezone ""UTC""]\n[ECO ""E14""]\n[ECOUrl ""https://www.chess.com/openings/Queens-Indian-Defense-Spassky-System...5.Bd3-d5-6.O-O-dxc4-7.Bxc4""]\n[UTCDate ""2025.07.06""]\n[UTCTime ""23:07:53""]\n[WhiteElo ""1787""]\n[BlackElo ""1897""]\n[TimeControl ""120+1""]\n[Termination ""ians141 won on time""]\n[StartTime ""23:07:53""]\n[EndDate ""2025.07.06""]\n[EndTime ""23:13:54""]\n[Link ""https://www.chess.com/game/live/140409671150""]\n\n1. d4 {[%clk 0:01:54.7]} 1... b6 {[%clk 0:02:00.1]} 2. Nf3 {[%clk 0:01:54]} 2... Bb7 {[%clk 0:02:00.1]} 3. e3 {[%clk 0:01:54.7]} 3... e6 {[%clk 0:01:58.3]} 4. Bd3 {[%clk 0:01:55]} 4... Nf6 {[%clk 0:01:55.6]} 5. O-O {[%clk 0:01:55.6]} 5... d5 {[%clk 0:01:54.7]} 6. c4 {[%clk 0:01:55.8]} 6... dxc4 {[%clk 0:01:52.3]} 7. Bxc4 {[%clk 0:01:55.8]} 7... Nbd7 {[%clk 0:01:49.7]} 8. Nbd2 {[%clk 0:01:56.1]} 8... Be7 {[%clk 0:01:47.4]} 9. b3 {[%clk 0:01:56.1]} 9... O-O {[%clk 0:01:44.8]} 10. Bb2 {[%clk 0:01:56.3]} 10... Rc8 {[%clk 0:01:42.7]} 11. Rc1 {[%clk 0:01:55.8]} 11... c5 {[%clk 0:01:42.7]} 12. dxc5 {[%clk 0:01:53.8]} 12... Nxc5 {[%clk 0:01:40.9]} 13. Be2 {[%clk 0:01:53.4]} 13... Nd5 {[%clk 0:01:38.7]} 14. Nc4 {[%clk 0:01:52.8]} 14... Ba6 {[%clk 0:01:36.8]} 15. Nce5 {[%clk 0:01:47.5]} 15... Bxe2 {[%clk 0:01:34.9]} 16. Qxe2 {[%clk 0:01:47.1]} 16... f6 {[%clk 0:01:35.1]} 17. Nc4 {[%clk 0:01:39.9]} 17... Qd7 {[%clk 0:01:29.4]} 18. Rfd1 {[%clk 0:01:39.9]} 18... b5 {[%clk 0:01:27.9]} 19. Na5 {[%clk 0:01:34]} 19... Qc7 {[%clk 0:01:25.1]} 20. Qd2 {[%clk 0:01:00.9]} 20... b4 {[%clk 0:01:21.2]} 21. Nc4 {[%clk 0:00:57.6]} 21... Rfd8 {[%clk 0:01:21.2]} 22. Qe2 {[%clk 0:00:57.6]} 22... Ne4 {[%clk 0:01:17]} 23. Nd4 {[%clk 0:00:53.3]} 23... Ndc3 {[%clk 0:01:14.4]} 24. Bxc3 {[%clk 0:00:48.6]} 24... Nxc3 {[%clk 0:01:15.3]} 25. Rxc3 {[%clk 0:00:47.4]} 25... bxc3 {[%clk 0:01:15.4]} 26. Rc1 {[%clk 0:00:38.7]} 26... Qd7 {[%clk 0:01:11]} 27. Rxc3 {[%clk 0:00:36.6]} 27... Bb4 {[%clk 0:01:09.1]} 28. Rd3 {[%clk 0:00:36.7]} 28... e5 {[%clk 0:01:05.4]} 29. a3 {[%clk 0:00:23.7]} 29... exd4 {[%clk 0:01:03.9]} 30. axb4 {[%clk 0:00:22]} 30... Qe7 {[%clk 0:01:01.9]} 31. Qd2 {[%clk 0:00:18.9]} 31... dxe3 {[%clk 0:00:58.6]} 32. Nxe3 {[%clk 0:00:17.8]} 32... Rxd3 {[%clk 0:00:51.6]} 33. Qxd3 {[%clk 0:00:17.6]} 33... Rc1+ {[%clk 0:00:52.5]} 34. Nf1 {[%clk 0:00:16.8]} 34... h6 {[%clk 0:00:51.9]} 35. h3 {[%clk 0:00:15.3]} 35... Re1 {[%clk 0:00:49.7]} 36. Qd2 {[%clk 0:00:14.9]} 36... Qe2 {[%clk 0:00:46.7]} 37. Qxe2 {[%clk 0:00:14.6]} 37... Rxe2 {[%clk 0:00:47.6]} 38. Ne3 {[%clk 0:00:14.4]} 38... Re1+ {[%clk 0:00:42.7]} 39. Kh2 {[%clk 0:00:13.7]} 39... Rb1 {[%clk 0:00:43.4]} 40. Nd5 {[%clk 0:00:13.2]} 40... Rxb3 {[%clk 0:00:41.8]} 41. f3 {[%clk 0:00:11.8]} 41... Kf7 {[%clk 0:00:39.7]} 42. Kg3 {[%clk 0:00:10.7]} 42... Rd3 {[%clk 0:00:35.9]} 43. Nc7 {[%clk 0:00:09.8]} 43... Rd7 {[%clk 0:00:34.1]} 44. Nb5 {[%clk 0:00:09.6]} 44... Rb7 {[%clk 0:00:34.1]} 45. Nd4 {[%clk 0:00:07.5]} 45... Rxb4 {[%clk 0:00:31.8]} 46. Nc6 {[%clk 0:00:07.7]} 46... Ra4 {[%clk 0:00:31.2]} 47. Kf2 {[%clk 0:00:07.2]} 47... Ke6 {[%clk 0:00:30]} 48. Ke3 {[%clk 0:00:07.5]} 48... Kd6 {[%clk 0:00:28.6]} 49. Nd4 {[%clk 0:00:07.5]} 49... Rxd4 {[%clk 0:00:27.6]} 50. Kxd4 {[%clk 0:00:07.5]} 50... a5 {[%clk 0:00:27.9]} 51. Kc4 {[%clk 0:00:07.8]} 51... Ke5 {[%clk 0:00:27.6]} 52. g3 {[%clk 0:00:08.2]} 52... g5 {[%clk 0:00:26.8]} 53. Kb5 {[%clk 0:00:07.2]} 53... a4 {[%clk 0:00:27]} 54. Kxa4 {[%clk 0:00:07.4]} 54... Kd4 {[%clk 0:00:27.9]} 55. Kb3 {[%clk 0:00:07.4]} 55... Ke3 {[%clk 0:00:28.3]} 56. h4 {[%clk 0:00:07.9]} 56... gxh4 {[%clk 0:00:27.8]} 57. gxh4 {[%clk 0:00:08.4]} 57... Kxf3 {[%clk 0:00:28.3]} 58. h5 {[%clk 0:00:09]} 58... Ke2 {[%clk 0:00:27.8]} 59. Kc4 {[%clk 0:00:09.3]} 59... f5 {[%clk 0:00:28.1]} 60. Kd4 {[%clk 0:00:07.5]} 60... f4 {[%clk 0:00:28.4]} 61. Ke5 {[%clk 0:00:07.7]} 61... f3 {[%clk 0:00:29.3]} 62. Kf6 {[%clk 0:00:08.3]} 62... f2 {[%clk 0:00:30.2]} 63. Kg6 {[%clk 0:00:08.8]} 63... f1=Q {[%clk 0:00:31.1]} 64. Kxh6 {[%clk 0:00:09.4]} 64... Qf6+ {[%clk 0:00:30.3]} 65. Kh7 {[%clk 0:00:09.7]} 65... Kf3 {[%clk 0:00:29.5]} 66. h6 {[%clk 0:00:09.9]} 66... Kg4 {[%clk 0:00:28.3]} 67. Kg8 {[%clk 0:00:07.3]} 67... Qxh6 {[%clk 0:00:26.9]} 0-1\n",120+1,,1751843634,true,,,lBXPgv6Xmu0Sft!TegZJkAJAtA5Zbl90jr8!cj46acYIBIZIAmTJlAXOAKOmdm1TKA7ZfdPHAGZYmlHzGA97lmICvBJsjsCscszsdcYZcs0zstSKiqKBqzZ0mlBuAu7tlt6cuf3Vpxcetl0mlmemfumegpebuJbrnv!1pwrtJYtZYHZXHBXzBQzywn1SnuSRQByBuBWGBARKow2MAHGyHyKByrBuxFMFwFuvFNvmrATLABLDBKDvKTvnTUn~UVfTV3mvNVvE3!TV,0b792538-5abe-11f0-91b1-f23cba01000f,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,6K1/8/7q/8/6k1/8/8/8 w - - 0 68,bullet,chess,live,bullet,120,1,,1787,timeout,https://api.chess.com/pub/player/santoriana,santoriana,aac7c044-0af8-11ed-9d17-e19ff33662ec,1897,win,https://api.chess.com/pub/player/ians141,ians141,b7cb10a6-46b2-11ee-a8b5-e19be8c73f68,https://www.chess.com/openings/Queens-Indian-Defense-Spassky-System...5.Bd3-d5-6.O-O-dxc4-7.Bxc4,,,Live Chess,Chess.com,2025.07.06,-,santoriana,ians141,0-1,E14,https://www.chess.com/openings/Queens-Indian-Defense-Spassky-System...5.Bd3-d5-6.O-O-dxc4-7.Bxc4,120+1,ians141 won on time,23:07:53,2025.07.06,23:13:54,https://www.chess.com/game/live/140409671150,,,6K1/8/7q/8/6k1/8/8/8 w - - 0 68,UTC,2025.07.06,23:07:53,1787,1897,,,1. d4 {[%clk 0:01:54.7]} 1... b6 {[%clk 0:02:00.1]} 2. Nf3 {[%clk 0:01:54]} 2... Bb7 {[%clk 0:02:00.1]} 3. e3 {[%clk 0:01:54.7]} 3... e6 {[%clk 0:01:58.3]} 4. Bd3 {[%clk 0:01:55]} 4... Nf6 {[%clk 0:01:55.6]} 5. O-O {[%clk 0:01:55.6]} 5... d5 {[%clk 0:01:54.7]} 6. c4 {[%clk 0:01:55.8]} 6... dxc4 {[%clk 0:01:52.3]} 7. Bxc4 {[%clk 0:01:55.8]} 7... Nbd7 {[%clk 0:01:49.7]} 8. Nbd2 {[%clk 0:01:56.1]} 8... Be7 {[%clk 0:01:47.4]} 9. b3 {[%clk 0:01:56.1]} 9... O-O {[%clk 0:01:44.8]} 10. Bb2 {[%clk 0:01:56.3]} 10... Rc8 {[%clk 0:01:42.7]} 11. Rc1 {[%clk 0:01:55.8]} 11... c5 {[%clk 0:01:42.7]} 12. dxc5 {[%clk 0:01:53.8]} 12... Nxc5 {[%clk 0:01:40.9]} 13. Be2 {[%clk 0:01:53.4]} 13... Nd5 {[%clk 0:01:38.7]} 14. Nc4 {[%clk 0:01:52.8]} 14... Ba6 {[%clk 0:01:36.8]} 15. Nce5 {[%clk 0:01:47.5]} 15... Bxe2 {[%clk 0:01:34.9]} 16. Qxe2 {[%clk 0:01:47.1]} 16... f6 {[%clk 0:01:35.1]} 17. Nc4 {[%clk 0:01:39.9]} 17... Qd7 {[%clk 0:01:29.4]} 18. Rfd1 {[%clk 0:01:39.9]} 18... b5 {[%clk 0:01:27.9]} 19. Na5 {[%clk 0:01:34]} 19... Qc7 {[%clk 0:01:25.1]} 20. Qd2 {[%clk 0:01:00.9]} 20... b4 {[%clk 0:01:21.2]} 21. Nc4 {[%clk 0:00:57.6]} 21... Rfd8 {[%clk 0:01:21.2]} 22. Qe2 {[%clk 0:00:57.6]} 22... Ne4 {[%clk 0:01:17]} 23. Nd4 {[%clk 0:00:53.3]} 23... Ndc3 {[%clk 0:01:14.4]} 24. Bxc3 {[%clk 0:00:48.6]} 24... Nxc3 {[%clk 0:01:15.3]} 25. Rxc3 {[%clk 0:00:47.4]} 25... bxc3 {[%clk 0:01:15.4]} 26. Rc1 {[%clk 0:00:38.7]} 26... Qd7 {[%clk 0:01:11]} 27. Rxc3 {[%clk 0:00:36.6]} 27... Bb4 {[%clk 0:01:09.1]} 28. Rd3 {[%clk 0:00:36.7]} 28... e5 {[%clk 0:01:05.4]} 29. a3 {[%clk 0:00:23.7]} 29... exd4 {[%clk 0:01:03.9]} 30. axb4 {[%clk 0:00:22]} 30... Qe7 {[%clk 0:01:01.9]} 31. Qd2 {[%clk 0:00:18.9]} 31... dxe3 {[%clk 0:00:58.6]} 32. Nxe3 {[%clk 0:00:17.8]} 32... Rxd3 {[%clk 0:00:51.6]} 33. Qxd3 {[%clk 0:00:17.6]} 33... Rc1+ {[%clk 0:00:52.5]} 34. Nf1 {[%clk 0:00:16.8]} 34... h6 {[%clk 0:00:51.9]} 35. h3 {[%clk 0:00:15.3]} 35... Re1 {[%clk 0:00:49.7]} 36. Qd2 {[%clk 0:00:14.9]} 36... Qe2 {[%clk 0:00:46.7]} 37. Qxe2 {[%clk 0:00:14.6]} 37... Rxe2 {[%clk 0:00:47.6]} 38. Ne3 {[%clk 0:00:14.4]} 38... Re1+ {[%clk 0:00:42.7]} 39. Kh2 {[%clk 0:00:13.7]} 39... Rb1 {[%clk 0:00:43.4]} 40. Nd5 {[%clk 0:00:13.2]} 40... Rxb3 {[%clk 0:00:41.8]} 41. f3 {[%clk 0:00:11.8]} 41... Kf7 {[%clk 0:00:39.7]} 42. Kg3 {[%clk 0:00:10.7]} 42... Rd3 {[%clk 0:00:35.9]} 43. Nc7 {[%clk 0:00:09.8]} 43... Rd7 {[%clk 0:00:34.1]} 44. Nb5 {[%clk 0:00:09.6]} 44... Rb7 {[%clk 0:00:34.1]} 45. Nd4 {[%clk 0:00:07.5]} 45... Rxb4 {[%clk 0:00:31.8]} 46. Nc6 {[%clk 0:00:07.7]} 46... Ra4 {[%clk 0:00:31.2]} 47. Kf2 {[%clk 0:00:07.2]} 47... Ke6 {[%clk 0:00:30]} 48. Ke3 {[%clk 0:00:07.5]} 48... Kd6 {[%clk 0:00:28.6]} 49. Nd4 {[%clk 0:00:07.5]} 49... Rxd4 {[%clk 0:00:27.6]} 50. Kxd4 {[%clk 0:00:07.5]} 50... a5 {[%clk 0:00:27.9]} 51. Kc4 {[%clk 0:00:07.8]} 51... Ke5 {[%clk 0:00:27.6]} 52. g3 {[%clk 0:00:08.2]} 52... g5 {[%clk 0:00:26.8]} 53. Kb5 {[%clk 0:00:07.2]} 53... a4 {[%clk 0:00:27]} 54. Kxa4 {[%clk 0:00:07.4]} 54... Kd4 {[%clk 0:00:27.9]} 55. Kb3 {[%clk 0:00:07.4]} 55... Ke3 {[%clk 0:00:28.3]} 56. h4 {[%clk 0:00:07.9]} 56... gxh4 {[%clk 0:00:27.8]} 57. gxh4 {[%clk 0:00:08.4]} 57... Kxf3 {[%clk 0:00:28.3]} 58. h5 {[%clk 0:00:09]} 58... Ke2 {[%clk 0:00:27.8]} 59. Kc4 {[%clk 0:00:09.3]} 59... f5 {[%clk 0:00:28.1]} 60. Kd4 {[%clk 0:00:07.5]} 60... f4 {[%clk 0:00:28.4]} 61. Ke5 {[%clk 0:00:07.7]} 61... f3 {[%clk 0:00:29.3]} 62. Kf6 {[%clk 0:00:08.3]} 62... f2 {[%clk 0:00:30.2]} 63. Kg6 {[%clk 0:00:08.8]} 63... f1=Q {[%clk 0:00:31.1]} 64. Kxh6 {[%clk 0:00:09.4]} 64... Qf6+ {[%clk 0:00:30.3]} 65. Kh7 {[%clk 0:00:09.7]} 65... Kf3 {[%clk 0:00:29.5]} 66. h6 {[%clk 0:00:09.9]} 66... Kg4 {[%clk 0:00:28.3]} 67. Kg8 {[%clk 0:00:07.3]} 67... Qxh6 {[%clk 0:00:26.9]} 0-1,2025-07-06 23:13:54,2025-07-06T23:13:54.000Z,2025-07-06 23:07:53,2025-07-06,23:13:54,2025-07-06,23:07:53,361,lose,0,win,1,timeout,ians141,b7cb10a6-46b2-11ee-a8b5-e19be8c73f68,1897,win,https://api.chess.com/pub/player/ians141,win,1,santoriana,aac7c044-0af8-11ed-9d17-e19ff33662ec,1787,timeout,https://api.chess.com/pub/player/santoriana,lose,0,black,white,,,,
https://www.chess.com/game/live/140409789308,"[Event ""Live Chess""]\n[Site ""Chess.com""]\n[Date ""2025.07.06""]\n[Round ""-""]\n[White ""TUNGUSU""]\n[Black ""ians141""]\n[Result ""0-1""]\n[CurrentPosition ""8/8/4b2p/1R6/5kPK/2r4P/8/8 w - - 4 44""]\n[Timezone ""UTC""]\n[ECO ""A40""]\n[ECOUrl ""https://www.chess.com/openings/Queens-Pawn-Opening-English-Defense-3.Nc3-Bb7-4.e4-Bb4-5.f3""]\n[UTCDate ""2025.07.06""]\n[UTCTime ""23:14:01""]\n[WhiteElo ""1773""]\n[BlackElo ""1902""]\n[TimeControl ""120+1""]\n[Termination ""ians141 won on time""]\n[StartTime ""23:14:01""]\n[EndDate ""2025.07.06""]\n[EndTime ""23:19:22""]\n[Link ""https://www.chess.com/game/live/140409789308""]\n\n1. d4 {[%clk 0:02:00.8]} 1... b6 {[%clk 0:01:59.3]} 2. c4 {[%clk 0:02:01.1]} 2... Bb7 {[%clk 0:01:59]} 3. Nc3 {[%clk 0:02:01.6]} 3... e6 {[%clk 0:01:58.5]} 4. e4 {[%clk 0:02:00.9]} 4... Bb4 {[%clk 0:01:56]} 5. f3 {[%clk 0:02:00.4]} 5... Bxc3+ {[%clk 0:01:48.7]} 6. bxc3 {[%clk 0:02:00.2]} 6... Qh4+ {[%clk 0:01:49]} 7. g3 {[%clk 0:01:58.6]} 7... Qd8 {[%clk 0:01:49.9]} 8. Bd3 {[%clk 0:01:58]} 8... Nc6 {[%clk 0:01:49]} 9. Ba3 {[%clk 0:01:46.8]} 9... Nge7 {[%clk 0:01:48.4]} 10. Ne2 {[%clk 0:01:44.9]} 10... O-O {[%clk 0:01:47.8]} 11. c5 {[%clk 0:01:44.4]} 11... bxc5 {[%clk 0:01:44]} 12. Bxc5 {[%clk 0:01:43.8]} 12... d6 {[%clk 0:01:41.4]} 13. Ba3 {[%clk 0:01:43.2]} 13... a5 {[%clk 0:01:40.1]} 14. O-O {[%clk 0:01:41.7]} 14... h6 {[%clk 0:01:38.9]} 15. Rb1 {[%clk 0:01:37.2]} 15... Ba6 {[%clk 0:01:39]} 16. c4 {[%clk 0:01:31.5]} 16... Nb4 {[%clk 0:01:29.7]} 17. Bxb4 {[%clk 0:01:29.3]} 17... axb4 {[%clk 0:01:30.6]} 18. Rxb4 {[%clk 0:01:29]} 18... c5 {[%clk 0:01:30.2]} 19. Rb2 {[%clk 0:01:24.4]} 19... Nc6 {[%clk 0:01:22.8]} 20. d5 {[%clk 0:01:23.1]} 20... Ne5 {[%clk 0:01:22.6]} 21. Qc2 {[%clk 0:01:19.5]} 21... Qc7 {[%clk 0:01:12.5]} 22. Kg2 {[%clk 0:01:18.8]} 22... Qe7 {[%clk 0:01:09.7]} 23. h3 {[%clk 0:01:15.3]} 23... Rfb8 {[%clk 0:01:03.7]} 24. Rfb1 {[%clk 0:01:11.7]} 24... Rxb2 {[%clk 0:00:56.4]} 25. Rxb2 {[%clk 0:01:11.5]} 25... Qf6 {[%clk 0:00:56.8]} 26. f4 {[%clk 0:00:41.1]} 26... Nxd3 {[%clk 0:00:46.7]} 27. e5 {[%clk 0:00:40.8]} 27... Ne1+ {[%clk 0:00:42.1]} 28. Kf2 {[%clk 0:00:33.6]} 28... Nxc2 {[%clk 0:00:39]} 29. exf6 {[%clk 0:00:31.4]} 29... Nd4 {[%clk 0:00:32.9]} 30. Nxd4 {[%clk 0:00:28.3]} 30... cxd4 {[%clk 0:00:33.8]} 31. fxg7 {[%clk 0:00:25.8]} 31... Kxg7 {[%clk 0:00:34]} 32. Rd2 {[%clk 0:00:22.2]} 32... Rb8 {[%clk 0:00:31.8]} 33. Rxd4 {[%clk 0:00:20.6]} 33... Rb2+ {[%clk 0:00:32.3]} 34. Kf3 {[%clk 0:00:19.9]} 34... Rc2 {[%clk 0:00:30.5]} 35. dxe6 {[%clk 0:00:16.5]} 35... fxe6 {[%clk 0:00:28.8]} 36. Rxd6 {[%clk 0:00:16.5]} 36... Bxc4 {[%clk 0:00:28.6]} 37. g4 {[%clk 0:00:13.9]} 37... Bxa2 {[%clk 0:00:26.5]} 38. Kg3 {[%clk 0:00:11.2]} 38... Rc3+ {[%clk 0:00:24.9]} 39. Kh4 {[%clk 0:00:10.5]} 39... Bd5 {[%clk 0:00:23.6]} 40. f5 {[%clk 0:00:09.8]} 40... Kf6 {[%clk 0:00:21.1]} 41. fxe6 {[%clk 0:00:07.9]} 41... Bxe6 {[%clk 0:00:20.4]} 42. Rb6 {[%clk 0:00:02.6]} 42... Ke5 {[%clk 0:00:20.1]} 43. Rb5+ {[%clk 0:00:01]} 43... Kf4 {[%clk 0:00:20.2]} 0-1\n",120+1,,1751843962,true,,,lBXPkA6Xbs0SmC9znvzsjs7FowF7ft5Qcq!0gm8!AIPIqIZRIqWGeg3VabXOsAQzqzGzbzYIzj0QBJQKdk7YgoY0px95fb5jbj0TvDKtCKteonekKTkBmBIBT2!2jl45lB5jnvjkJS1SBROAwEAivwkswFiJDL2TLSJSRPTKPHKD,e730b385-5abe-11f0-9493-59c71301000f,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,8/8/4b2p/1R6/5kPK/2r4P/8/8 w - - 4 44,bullet,chess,live,bullet,120,1,,1773,timeout,https://api.chess.com/pub/player/tungusu,TUNGUSU,79fa4472-91b4-11e2-8006-000000000000,1902,win,https://api.chess.com/pub/player/ians141,ians141,b7cb10a6-46b2-11ee-a8b5-e19be8c73f68,https://www.chess.com/openings/Queens-Pawn-Opening-English-Defense-3.Nc3-Bb7-4.e4-Bb4-5.f3,,,Live Chess,Chess.com,2025.07.06,-,TUNGUSU,ians141,0-1,A40,https://www.chess.com/openings/Queens-Pawn-Opening-English-Defense-3.Nc3-Bb7-4.e4-Bb4-5.f3,120+1,ians141 won on time,23:14:01,2025.07.06,23:19:22,https://www.chess.com/game/live/140409789308,,,8/8/4b2p/1R6/5kPK/2r4P/8/8 w - - 4 44,UTC,2025.07.06,23:14:01,1773,1902,,,1. d4 {[%clk 0:02:00.8]} 1... b6 {[%clk 0:01:59.3]} 2. c4 {[%clk 0:02:01.1]} 2... Bb7 {[%clk 0:01:59]} 3. Nc3 {[%clk 0:02:01.6]} 3... e6 {[%clk 0:01:58.5]} 4. e4 {[%clk 0:02:00.9]} 4... Bb4 {[%clk 0:01:56]} 5. f3 {[%clk 0:02:00.4]} 5... Bxc3+ {[%clk 0:01:48.7]} 6. bxc3 {[%clk 0:02:00.2]} 6... Qh4+ {[%clk 0:01:49]} 7. g3 {[%clk 0:01:58.6]} 7... Qd8 {[%clk 0:01:49.9]} 8. Bd3 {[%clk 0:01:58]} 8... Nc6 {[%clk 0:01:49]} 9. Ba3 {[%clk 0:01:46.8]} 9... Nge7 {[%clk 0:01:48.4]} 10. Ne2 {[%clk 0:01:44.9]} 10... O-O {[%clk 0:01:47.8]} 11. c5 {[%clk 0:01:44.4]} 11... bxc5 {[%clk 0:01:44]} 12. Bxc5 {[%clk 0:01:43.8]} 12... d6 {[%clk 0:01:41.4]} 13. Ba3 {[%clk 0:01:43.2]} 13... a5 {[%clk 0:01:40.1]} 14. O-O {[%clk 0:01:41.7]} 14... h6 {[%clk 0:01:38.9]} 15. Rb1 {[%clk 0:01:37.2]} 15... Ba6 {[%clk 0:01:39]} 16. c4 {[%clk 0:01:31.5]} 16... Nb4 {[%clk 0:01:29.7]} 17. Bxb4 {[%clk 0:01:29.3]} 17... axb4 {[%clk 0:01:30.6]} 18. Rxb4 {[%clk 0:01:29]} 18... c5 {[%clk 0:01:30.2]} 19. Rb2 {[%clk 0:01:24.4]} 19... Nc6 {[%clk 0:01:22.8]} 20. d5 {[%clk 0:01:23.1]} 20... Ne5 {[%clk 0:01:22.6]} 21. Qc2 {[%clk 0:01:19.5]} 21... Qc7 {[%clk 0:01:12.5]} 22. Kg2 {[%clk 0:01:18.8]} 22... Qe7 {[%clk 0:01:09.7]} 23. h3 {[%clk 0:01:15.3]} 23... Rfb8 {[%clk 0:01:03.7]} 24. Rfb1 {[%clk 0:01:11.7]} 24... Rxb2 {[%clk 0:00:56.4]} 25. Rxb2 {[%clk 0:01:11.5]} 25... Qf6 {[%clk 0:00:56.8]} 26. f4 {[%clk 0:00:41.1]} 26... Nxd3 {[%clk 0:00:46.7]} 27. e5 {[%clk 0:00:40.8]} 27... Ne1+ {[%clk 0:00:42.1]} 28. Kf2 {[%clk 0:00:33.6]} 28... Nxc2 {[%clk 0:00:39]} 29. exf6 {[%clk 0:00:31.4]} 29... Nd4 {[%clk 0:00:32.9]} 30. Nxd4 {[%clk 0:00:28.3]} 30... cxd4 {[%clk 0:00:33.8]} 31. fxg7 {[%clk 0:00:25.8]} 31... Kxg7 {[%clk 0:00:34]} 32. Rd2 {[%clk 0:00:22.2]} 32... Rb8 {[%clk 0:00:31.8]} 33. Rxd4 {[%clk 0:00:20.6]} 33... Rb2+ {[%clk 0:00:32.3]} 34. Kf3 {[%clk 0:00:19.9]} 34... Rc2 {[%clk 0:00:30.5]} 35. dxe6 {[%clk 0:00:16.5]} 35... fxe6 {[%clk 0:00:28.8]} 36. Rxd6 {[%clk 0:00:16.5]} 36... Bxc4 {[%clk 0:00:28.6]} 37. g4 {[%clk 0:00:13.9]} 37... Bxa2 {[%clk 0:00:26.5]} 38. Kg3 {[%clk 0:00:11.2]} 38... Rc3+ {[%clk 0:00:24.9]} 39. Kh4 {[%clk 0:00:10.5]} 39... Bd5 {[%clk 0:00:23.6]} 40. f5 {[%clk 0:00:09.8]} 40... Kf6 {[%clk 0:00:21.1]} 41. fxe6 {[%clk 0:00:07.9]} 41... Bxe6 {[%clk 0:00:20.4]} 42. Rb6 {[%clk 0:00:02.6]} 42... Ke5 {[%clk 0:00:20.1]} 43. Rb5+ {[%clk 0:00:01]} 43... Kf4 {[%clk 0:00:20.2]} 0-1,2025-07-06 23:19:22,2025-07-06T23:19:22.000Z,2025-07-06 23:14:01,2025-07-06,23:19:22,2025-07-06,23:14:01,321,lose,0,win,1,timeout,ians141,b7cb10a6-46b2-11ee-a8b5-e19be8c73f68,1902,win,https://api.chess.com/pub/player/ians141,win,1,TUNGUSU,79fa4472-91b4-11e2-8006-000000000000,1773,timeout,https://api.chess.com/pub/player/tungusu,lose,0,black,white,,,,
